Date,AAPL,AI,AMAT,AMD,AMZN,ASML,BBAI,CEG,COIN,COPX,DELL,FCX,GLD,GOOGL,HPE,INTC,IREN,LIT,LRCX,META,MSFT,MSTR,MU,NEE,NRG,NVDA,OKLO,PLTR,SLV,SMCI,SOUN,SPY,TSM,VST
2020-01-24,76.72985076904297,,58.51070785522461,50.34999847412109,93.08200073242188,279.902099609375,,,,16.468339920043945,23.12121200561523,11.05373477935791,147.97999572753906,72.7587661743164,12.186665534973145,60.39683532714844,,28.355697631835938,28.55469512939453,216.4281768798828,156.3455352783203,14.315999984741213,56.35624694824219,56.45960998535156,31.55539321899414,6.234152317047119,,,16.90999984741211,2.8940000534057617,,301.2727966308594,51.71054458618164,19.34631729125977
2020-01-27,74.47357177734375,,55.72674560546875,49.2599983215332,91.41699981689452,268.9740600585937,,,,15.732521057128906,22.274635314941406,10.176158905029297,148.99000549316406,71.04966735839844,11.988508224487305,57.94460678100586,,27.48542594909668,27.36701011657715,213.3794860839844,153.73094177246094,14.253000259399414,54.063358306884766,57.10615158081055,30.607728958129883,5.978295803070068,,,16.889999389648438,2.871000051498413,,296.443603515625,49.49808883666992,18.89254570007324
2020-01-28,76.58036804199219,,56.802581787109375,50.52999877929688,92.6624984741211,274.55633544921875,,,,15.872678756713867,22.51981544494629,10.54959487915039,147.66000366210938,71.98113250732422,12.071072578430176,59.37360763549805,,27.79145622253418,28.102916717529297,216.2792205810547,156.7434539794922,14.399999618530272,55.09760284423828,56.90705108642578,30.76566505432129,6.1716814041137695,,,16.31999969482422,2.88100004196167,,299.5500793457031,51.13727951049805,18.79656410217285
2020-01-29,78.18340301513672,,56.45341491699219,47.5099983215332,92.9000015258789,280.1954650878906,,,,15.872678756713867,22.64472198486328,10.54025936126709,148.4600067138672,72.28881072998047,11.905941009521484,58.509159088134766,,27.705385208129883,27.779680252075195,221.6814727783203,159.1875,15.260000228881836,53.95603561401367,56.89635467529297,30.890365600585938,6.111201286315918,,,16.40999984741211,2.878000020980835,,299.30255126953125,51.226844787597656,19.311410903930664
2020-01-30,78.07009887695312,,56.85920333862305,48.77999877929688,93.53399658203124,278.5302429199219,,,,15.697484016418455,22.84364318847656,10.568266868591309,148.47000122070312,72.16722106933594,11.905941009521484,58.63264846801758,,27.87752723693848,28.96549797058105,208.0764923095703,163.6778106689453,15.270000457763672,53.69259643554688,57.78909683227539,30.890365600585938,6.117922306060791,,,16.68000030517578,2.875,,300.27398681640625,49.98177719116211,19.55574989318848
2020-01-31,74.60857391357422,,54.72638702392578,47.0,100.43599700927734,265.54888916015625,,,,15.32081127166748,22.561452865600582,10.362874984741213,149.3300018310547,71.1017837524414,11.501373291015623,56.39213943481445,,27.466297149658203,27.77874565124512,200.5093688964844,161.26211547851562,15.20300006866455,51.79975128173828,57.41872024536133,30.915502548217773,5.884463787078857,,,16.81999969482422,2.7960000038146973,,294.82159423828125,48.31572723388672,19.65173721313477
2020-02-03,74.4036865234375,,56.35902786254883,48.02000045776367,100.20999908447266,272.6451721191406,,,,15.29453468322754,22.751121520996097,10.680299758911133,148.36000061035156,73.5740966796875,11.674759864807127,56.82435607910156,,28.43221092224121,28.73168182373047,202.7735595703125,165.19349670410156,14.947999954223633,52.47296905517578,57.12113571166992,31.460243225097656,5.981532096862793,,,16.5,2.865999937057495,,297.0118103027344,49.05917739868164,19.69537353515625
2020-02-04,76.85999298095703,,59.4638671875,49.45000076293945,102.4834976196289,283.1191711425781,,,,15.99531364440918,23.60694694519043,11.24045181274414,146.42999267578125,71.7285385131836,11.905941009521484,57.741729736328125,,30.88046264648437,30.31153678894043,208.3744506835937,170.631103515625,15.180999755859377,54.151180267333984,56.635162353515625,31.225584030151367,6.150774955749512,,,16.450000762939453,2.9210000038146973,,301.5385131835937,51.522438049316406,19.232873916625977
2020-02-05,77.48674774169922,,60.20940399169922,49.84000015258789,101.99349975585938,289.827392578125,,,,16.27562713623047,23.49591827392578,11.585882186889648,146.61000061035156,71.76029968261719,12.294001579284668,59.40006637573242,,29.924110412597656,30.33202743530273,208.65249633789065,170.42269897460938,15.284000396728516,55.39030838012695,57.099727630615234,31.845739364624023,6.241121768951416,,,16.459999084472656,2.946000099182129,,305.0206604003906,51.88073348999024,19.136886596679688
2020-02-06,78.39310455322266,,59.63375473022461,49.31999969482422,102.5114974975586,292.88348388671875,,,,16.188032150268555,24.448898315429688,11.501858711242676,147.39999389648438,73.24507141113281,12.318770408630373,59.470977783203125,,29.799785614013672,30.136415481567383,209.38735961914065,173.95623779296875,15.223999977111816,57.2538948059082,57.446556091308594,31.70327949523925,6.327983856201172,,,16.6299991607666,2.825999975204468,,306.04705810546875,51.97030258178711,18.95363044738769
2020-02-07,77.32752990722656,,58.23704147338867,49.72999954223633,103.96399688720705,288.5500793457031,,,,15.60988426208496,23.8798885345459,11.01639175415039,147.7899932861328,73.40089416503906,12.17014980316162,58.52249526977539,,29.006017684936523,29.38002586364746,210.85708618164065,174.20248413085938,15.265999794006348,55.49763870239258,57.70561218261719,31.74517822265625,6.261779308319092,,,16.540000915527344,2.755000114440918,,304.4158630371094,50.34007263183594,19.459754943847656
2020-02-10,77.6948013305664,,59.3789291381836,52.2599983215332,106.69550323486328,293.00640869140625,,,,15.64492416381836,24.106565475463867,11.361822128295898,148.1699981689453,74.86731719970703,12.194923400878906,58.850467681884766,,29.49375343322754,29.79268455505371,211.58201599121097,178.7591094970703,15.145000457763672,55.93669891357422,58.176605224609375,32.088775634765625,6.545014381408691,,,16.610000610351562,2.9110000133514404,,306.68853759765625,51.07458114624024,19.433578491210938
2020-02-11,77.22604370117188,,60.82282638549805,53.79999923706055,107.54000091552734,298.9956359863281,,,,15.977795600891112,24.175954818725582,11.576547622680664,147.66000366210938,74.9367904663086,12.27748966217041,59.754642486572266,,30.17276191711425,30.336685180664062,205.75274658203125,174.72354125976562,15.210000038146973,55.858642578125,58.264381408691406,32.54969787597656,6.667468070983887,,,16.479999542236328,2.8989999294281006,,307.2200927734375,52.5435791015625,20.05314826965332
2020-02-12,79.05998992919922,,61.69105911254883,53.88999938964844,108.0,300.34869384765625,,,,16.555936813354492,24.65707015991211,11.828617095947266,147.5399932861328,75.3620834350586,12.409591674804688,59.7989616394043,,30.89958572387696,31.170398712158203,209.2979888916016,174.97930908203125,14.984000205993652,57.82955932617188,57.8597526550293,32.884910583496094,6.783201694488525,,,16.329999923706055,2.9040000438690186,,309.19940185546875,53.41243362426758,20.009519577026367
2020-02-13,78.49700927734375,,63.57848739624024,54.52999877929688,107.49349975585938,300.1689453125,,,,16.328187942504883,24.310115814208984,11.772603034973145,148.3800048828125,75.10205078125,12.137125015258787,59.781227111816406,,30.81351661682129,31.818723678588867,211.6614685058593,174.0320281982422,14.807000160217283,57.88809967041016,58.97515106201172,33.15309524536133,6.7393951416015625,,,16.459999084472656,2.86899995803833,,308.8693542480469,53.14371871948242,20.13168716430664
2020-02-14,78.51632690429688,,63.0877685546875,55.310001373291016,106.74349975585938,299.2699890136719,,,,16.28438377380371,24.4627742767334,11.42717170715332,149.0,75.3670425415039,11.922454833984377,59.63053131103515,,30.75613212585449,31.606348037719727,212.6942443847656,175.58560180664062,14.883999824523926,57.07826232910156,59.62813186645508,33.572113037109375,7.212531566619873,,,16.559999465942383,2.802000045776367,,309.36431884765625,52.1225700378418,20.323665618896484
2020-02-18,77.07865905761719,,61.68665313720703,56.88999938964844,107.78350067138672,292.533447265625,,,,16.030349731445312,24.4118881225586,11.221782684326172,150.91000366210938,75.40227508544922,11.872918128967283,58.62886428833008,,30.65093421936035,30.30594253540039,216.2891540527344,177.36656188964844,14.79699993133545,56.34649658203125,60.3817138671875,33.479923248291016,7.381278038024902,,,17.010000228881836,2.753000020980835,,308.5670471191406,50.32215118408203,20.384754180908203
2020-02-19,78.19497680664062,,63.81673049926758,58.900001525878906,108.51100158691406,300.3013916015625,,,,16.117950439453125,24.675573348999023,11.296470642089844,151.7899932861328,75.67174530029297,11.947224617004396,59.488712310791016,,31.33950424194336,31.098670959472656,215.98130798339844,177.89849853515625,14.960000038146973,58.53204727172851,58.80388259887695,33.019012451171875,7.832511901855469,,,17.229999542236328,2.75600004196167,,310.0424194335937,51.62992477416992,19.800085067749023
2020-02-20,77.39279174804688,,62.86056518554688,57.27000045776367,107.65499877929688,296.5924072265625,,,,15.933998107910156,24.49515724182129,11.277796745300291,152.41000366210938,75.28070068359375,11.947224617004396,58.01723098754883,,32.14283752441406,30.599374771118164,213.0915069580078,175.18177795410156,14.979999542236328,57.56611633300781,59.30913925170898,32.71730041503906,7.683180332183838,,,17.139999389648438,2.7860000133514404,,308.7686462402344,50.59088134765625,19.992067337036133
2020-02-21,75.64099884033203,,60.84410095214844,53.27999877929688,104.79850006103516,289.5246276855469,,,,15.662443161010742,23.926145553588867,11.147093772888184,154.6999969482422,73.61676025390625,11.707785606384276,57.03328323364258,,31.42557907104492,29.510427474975582,208.7220001220703,169.64381408691406,14.994999885559082,55.60496520996094,59.42902755737305,32.99386978149414,7.319056034088135,,,17.280000686645508,2.7739999294281006,,305.5887756347656,49.793678283691406,20.445838928222656
2020-02-24,72.04801177978516,,57.82413482666016,49.119998931884766,100.4645004272461,274.7645874023437,,,,14.900344848632812,22.348651885986328,10.493581771850586,156.08999633789062,70.46061706542969,11.319727897644045,54.746280670166016,,29.57982635498047,27.988330841064453,199.32762145996097,162.3295440673828,14.588000297546388,53.67308807373047,58.64759826660156,31.96306610107422,6.80161714553833,,,17.399999618530273,2.694999933242798,,295.4538879394531,48.47696685791016,20.05314826965332
